city_id,State,County,State Abbreviation,city_name_id,city_state,city,City,state_id,county_name,state_name,lat,lng,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,city_county,city_st_abbr
94,Georgia,Muscogee County,GA,"Columbus, Georgia, Muscogee County","Columbus, Georgia",Columbus,Columbus,GA,Muscogee,Georgia,32.51,-84.8771,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Columbus, Muscogee County","Columbus, GA"
95,Alabama,Montgomery County,AL,"Montgomery, Alabama, Montgomery County","Montgomery, Alabama",Montgomery,Montgomery,AL,Montgomery,Alabama,32.3482,-86.2668,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Montgomery, Montgomery County","Montgomery, AL"
96,California,Riverside County,CA,"Moreno Valley, California, Riverside County","Moreno Valley, California",Moreno Valley,Moreno Valley,CA,Riverside,California,33.9244,-117.2045,96,359,579,424,269,53,742,133,831,349,779,239,736,347,639,608,444,236,366,402,121,"Moreno Valley, Riverside County","Moreno Valley, CA"
97,Illinois,Kane County,IL,"Aurora, Illinois, Kane County","Aurora, Illinois",Aurora,Aurora,IL,Kane,Illinois,41.7638,-88.2902,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Aurora, Kane County","Aurora, IL"
98,New York,Westchester County,NY,"Yonkers, New York, Westchester County","Yonkers, New York",Yonkers,Yonkers,NY,Westchester,New York,40.9466,-73.8673,98,371,458,288,345,150,814,870,858,761,515,538,783,583,886,237,611,318,653,911,825,"Yonkers, Westchester County","Yonkers, NY"
99,Ohio,Summit County,OH,"Akron, Ohio, Summit County","Akron, Ohio",Akron,Akron,OH,Summit,Ohio,41.0798,-81.5219,99,706,720,157,57,202,696,59,233,415,501,421,75,166,717,526,722,401,903,661,822,"Akron, Summit County","Akron, OH"
100,California,Orange County,CA,"Huntington Beach, California, Orange County","Huntington Beach, California",Huntington Beach,Huntington Beach,CA,Orange,California,33.696,-118.0018,100,160,74,590,162,649,701,384,815,490,522,298,115,351,372,51,278,468,492,214,52,"Huntington Beach, Orange County","Huntington Beach, CA"
101,Arkansas,Pulaski County,AR,"Little Rock, Arkansas, Pulaski County","Little Rock, Arkansas",Little Rock,Little Rock,AR,Pulaski,Arkansas,34.7256,-92.3577,101,478,116,109,463,322,898,667,427,34,64,902,249,918,75,661,59,640,28,585,499,"Little Rock, Pulaski County","Little Rock, AR"
102,California,Los Angeles County,CA,"Glendale, California, Los Angeles County","Glendale, California",Glendale,Glendale,CA,Los Angeles,California,34.1819,-118.2468,102,840,161,577,246,530,337,149,462,596,619,913,234,209,327,700,213,394,500,363,240,"Glendale, Los Angeles County","Glendale, CA"
103,Alabama,Mobile County,AL,"Mobile, Alabama, Mobile County","Mobile, Alabama",Mobile,Mobile,AL,Mobile,Alabama,30.6782,-88.1162,103,19,101,116,898,34,44,28,322,737,421,43,75,401,17,902,249,661,157,786,232,"Mobile, Mobile County","Mobile, AL"
104,Michigan,Kent County,MI,"Grand Rapids, Michigan, Kent County","Grand Rapids, Michigan",Grand Rapids,Grand Rapids,MI,Kent,Michigan,42.9619,-85.6562,104,410,677,526,166,720,706,722,717,46,202,806,171,635,415,769,816,627,501,57,710,"Grand Rapids, Kent County","Grand Rapids, MI"
105,Utah,Salt Lake County,UT,"Salt Lake City, Utah, Salt Lake County","Salt Lake City, Utah",Salt Lake City,Salt Lake City,UT,Salt Lake,Utah,40.7776,-111.9311,105,707,308,91,224,879,87,375,124,558,751,131,340,42,116,554,302,88,38,851,242,"Salt Lake City, Salt Lake County","Salt Lake City, UT"
106,Florida,Leon County,FL,"Tallahassee, Florida, Leon County","Tallahassee, Florida",Tallahassee,Tallahassee,FL,Leon,Florida,30.4551,-84.2527,106,181,90,169,422,268,667,200,211,569,642,479,711,595,685,155,177,159,64,478,848,"Tallahassee, Leon County","Tallahassee, FL"
107,Alabama,Madison County,AL,"Huntsville, Alabama, Madison County","Huntsville, Alabama",Huntsville,Huntsville,AL,Madison,Alabama,34.6981,-86.6412,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Huntsville, Madison County","Huntsville, AL"
108,Texas,Dallas County,TX,"Grand Prairie, Texas, Dallas County","Grand Prairie, Texas",Grand Prairie,Grand Prairie,TX,Dallas,Texas,32.6871,-97.0208,108,247,77,184,731,574,81,853,839,888,156,637,466,710,882,680,534,769,138,46,784,"Grand Prairie, Dallas County","Grand Prairie, TX"
109,Tennessee,Knox County,TN,"Knoxville, Tennessee, Knox County","Knoxville, Tennessee",Knoxville,Knoxville,TN,Knox,Tennessee,35.9692,-83.9496,109,489,640,88,116,499,38,63,64,667,526,203,176,155,780,661,59,87,685,75,267,"Knoxville, Knox County","Knoxville, TN"
110,Massachusetts,Worcester County,MA,"Worcester, Massachusetts, Worcester County","Worcester, Massachusetts",Worcester,Worcester,MA,Worcester,Massachusetts,42.2705,-71.8079,110,813,834,517,789,300,653,389,283,316,825,766,599,222,285,419,505,172,539,610,189,"Worcester, Worcester County","Worcester, MA"
111,Texas,Cameron County,TX,"Brownsville, Texas, Cameron County","Brownsville, Texas",Brownsville,Brownsville,TX,Cameron,Texas,25.9975,-97.458,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Brownsville, Cameron County","Brownsville, TX"
112,Kansas,Johnson County,KS,"Overland Park, Kansas, Johnson County","Overland Park, Kansas",Overland Park,Overland Park,KS,Johnson,Kansas,38.887,-94.687,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Overland Park, Johnson County","Overland Park, KS"
113,California,Los Angeles County,CA,"Santa Clarita, California, Los Angeles County","Santa Clarita, California",Santa Clarita,Santa Clarita,CA,Los Angeles,California,34.4175,-118.4964,113,700,596,213,135,832,327,665,363,149,234,785,209,500,716,394,240,689,712,292,577,"Santa Clarita, Los Angeles County","Santa Clarita, CA"
114,Rhode Island,Providence County,RI,"Providence, Rhode Island, Providence County","Providence, Rhode Island",Providence,Providence,RI,Providence,Rhode Island,41.823,-71.4187,114,431,812,369,726,604,137,283,841,766,316,155,809,599,64,728,479,912,535,693,110,"Providence, Providence County","Providence, RI"
115,California,Orange County,CA,"Garden Grove, California, Orange County","Garden Grove, California",Garden Grove,Garden Grove,CA,Orange,California,33.7787,-117.9601,115,351,384,162,52,298,522,878,649,51,590,160,100,815,214,701,74,372,278,490,681,"Garden Grove, Orange County","Garden Grove, CA"
116,Tennessee,Hamilton County,TN,"Chattanooga, Tennessee, Hamilton County","Chattanooga, Tennessee",Chattanooga,Chattanooga,TN,Hamilton,Tennessee,35.066,-85.2481,116,109,101,898,640,75,661,786,526,59,249,88,478,322,401,34,415,64,667,38,489,"Chattanooga, Hamilton County","Chattanooga, TN"
117,California,San Diego County,CA,"Oceanside, California, San Diego County","Oceanside, California",Oceanside,Oceanside,CA,San Diego,California,33.2247,-117.3083,117,144,564,253,275,66,547,313,598,219,694,523,162,522,649,115,160,52,351,51,298,"Oceanside, San Diego County","Oceanside, CA"
118,Mississippi,Hinds County,MS,"Jackson, Mississippi, Hinds County","Jackson, Mississippi",Jackson,Jackson,MS,Hinds,Mississippi,32.3157,-90.2125,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Jackson, Hinds County","Jackson, MS"
119,Florida,Broward County,FL,"Fort Lauderdale, Florida, Broward County","Fort Lauderdale, Florida",Fort Lauderdale,Fort Lauderdale,FL,Broward,Florida,26.1412,-80.1464,119,775,248,446,68,276,152,386,307,251,497,746,787,506,868,129,309,432,684,185,173,"Fort Lauderdale, Broward County","Fort Lauderdale, FL"
120,California,Sonoma County,CA,"Santa Rosa, California, Sonoma County","Santa Rosa, California",Santa Rosa,Santa Rosa,CA,Sonoma,California,38.4458,-122.7067,120,807,553,373,92,187,477,175,183,549,752,253,144,66,117,564,275,828,313,598,789,"Santa Rosa, Sonoma County","Santa Rosa, CA"
121,California,San Bernardino County,CA,"Rancho Cucamonga, California, San Bernardino County","Rancho Cucamonga, California",Rancho Cucamonga,Rancho Cucamonga,CA,San Bernardino,California,34.1247,-117.5667,121,366,402,93,123,444,644,255,395,294,636,622,435,194,269,579,133,831,96,424,239,"Rancho Cucamonga, San Bernardino County","Rancho Cucamonga, CA"
122,Arizona,Maricopa County,AZ,"Tempe, Arizona, Maricopa County","Tempe, Arizona",Tempe,Tempe,AZ,Maricopa,Arizona,33.3881,-111.9319,122,76,377,35,82,420,69,128,192,591,80,119,253,248,144,117,446,497,251,564,775,"Tempe, Maricopa County","Tempe, AZ"
123,California,San Bernardino County,CA,"Ontario, California, San Bernardino County","Ontario, California",Ontario,Ontario,CA,San Bernardino,California,34.0393,-117.6064,123,255,636,121,366,402,444,93,294,622,644,395,889,435,269,194,424,96,579,831,359,"Ontario, San Bernardino County","Ontario, CA"
124,Washington,Clark County,WA,"Vancouver, Washington, Clark County","Vancouver, Washington",Vancouver,Vancouver,WA,Clark,Washington,45.6366,-122.5967,124,242,302,87,823,110,558,813,674,287,879,222,131,354,505,272,834,91,899,172,37,"Vancouver, Clark County","Vancouver, WA"
125,Florida,Lee County,FL,"Cape Coral, Florida, Lee County","Cape Coral, Florida",Cape Coral,Cape Coral,FL,Lee,Florida,26.6443,-81.9957,125,459,582,541,669,312,877,570,226,382,243,432,557,587,173,48,506,760,684,185,606,"Cape Coral, Lee County","Cape Coral, FL"
126,South Dakota,Minnehaha County,SD,"Sioux Falls, South Dakota, Minnehaha County","Sioux Falls, South Dakota",Sioux Falls,Sioux Falls,SD,Minnehaha,South Dakota,43.5396,-96.7311,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Sioux Falls, Minnehaha County","Sioux Falls, SD"
127,Missouri,Greene County,MO,"Springfield, Missouri, Greene County","Springfield, Missouri",Springfield,Springfield,MO,Greene,Missouri,37.1943,-93.2916,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Springfield, Greene County","Springfield, MO"
128,Arizona,Maricopa County,AZ,"Peoria, Arizona, Maricopa County","Peoria, Arizona",Peoria,Peoria,AZ,Maricopa,Arizona,33.7843,-112.2989,128,192,69,591,80,420,82,35,76,377,122,144,253,66,275,564,313,117,598,48,587,"Peoria, Maricopa County","Peoria, AZ"
129,Florida,Broward County,FL,"Pembroke Pines, Florida, Broward County","Pembroke Pines, Florida",Pembroke Pines,Pembroke Pines,FL,Broward,Florida,26.0128,-80.3382,129,185,309,606,173,506,307,787,276,386,152,587,455,248,895,570,868,48,669,775,541,"Pembroke Pines, Broward County","Pembroke Pines, FL"
130,California,Sacramento County,CA,"Elk Grove, California, Sacramento County","Elk Grove, California",Elk Grove,Elk Grove,CA,Sacramento,California,38.4161,-121.3842,130,416,461,334,32,284,66,275,144,313,564,598,253,117,694,229,219,547,805,349,639,"Elk Grove, Sacramento County","Elk Grove, CA"
131,Oregon,Marion County,OR,"Salem, Oregon, Marion County","Salem, Oregon",Salem,Salem,OR,Marion,Oregon,44.9233,-123.0244,131,915,658,302,87,340,124,558,134,827,543,403,375,499,242,828,685,283,229,879,520,"Salem, Marion County","Salem, OR"
132,California,Los Angeles County,CA,"Lancaster, California, Los Angeles County","Lancaster, California",Lancaster,Lancaster,CA,Los Angeles,California,34.6935,-118.1753,132,135,429,390,292,240,563,612,213,785,545,363,327,716,280,712,500,141,209,331,234,"Lancaster, Los Angeles County","Lancaster, CA"
133,California,Riverside County,CA,"Corona, California, Riverside County","Corona, California",Corona,Corona,CA,Riverside,California,33.8616,-117.5649,133,239,349,579,831,608,96,269,359,779,639,742,236,424,864,347,53,672,736,121,366,"Corona, Riverside County","Corona, CA"
134,Oregon,Lane County,OR,"Eugene, Oregon, Lane County","Eugene, Oregon",Eugene,Eugene,OR,Lane,Oregon,44.0564,-123.1174,134,543,388,354,302,87,658,131,884,30,828,520,228,805,124,915,63,850,110,763,362,"Eugene, Lane County","Eugene, OR"
135,California,Los Angeles County,CA,"Palmdale, California, Los Angeles County","Palmdale, California",Palmdale,Palmdale,CA,Los Angeles,California,34.5944,-118.1057,135,132,785,213,240,327,716,700,832,500,209,363,292,429,390,234,712,113,665,545,596,"Palmdale, Los Angeles County","Palmdale, CA"
136,California,Monterey County,CA,"Salinas, California, Monterey County","Salinas, California",Salinas,Salinas,CA,Monterey,California,36.6883,-121.6317,136,252,770,645,306,509,593,686,475,139,430,647,47,265,120,543,807,228,734,373,884,"Salinas, Monterey County","Salinas, CA"
137,Massachusetts,Hampden County,MA,"Springfield, Massachusetts, Hampden County","Springfield, Massachusetts",Springfield,Springfield,MA,Hampden,Massachusetts,42.1155,-72.5395,137,841,604,114,812,431,64,316,283,809,155,827,369,479,726,520,766,693,599,110,302,"Springfield, Hampden County","Springfield, MA"
138,Texas,Harris County,TX,"Pasadena, Texas, Harris County","Pasadena, Texas",Pasadena,Pasadena,TX,Harris,Texas,29.6575,-95.1498,138,888,853,81,77,156,108,247,731,184,574,839,769,46,637,710,466,882,680,534,784,"Pasadena, Harris County","Pasadena, TX"
139,Colorado,Larimer County,CO,"Fort Collins, Colorado, Larimer County","Fort Collins, Colorado",Fort Collins,Fort Collins,CO,Larimer,Colorado,40.5477,-105.0656,139,430,311,645,250,509,243,216,37,177,760,629,405,548,789,241,770,183,300,517,389,"Fort Collins, Larimer County","Fort Collins, CO"
140,California,Alameda County,CA,"Hayward, California, Alameda County","Hayward, California",Hayward,Hayward,CA,Alameda,California,37.6328,-122.0766,140,319,396,423,762,335,84,651,206,409,615,274,578,167,338,291,687,190,406,469,188,"Hayward, Alameda County","Hayward, CA"
141,California,Los Angeles County,CA,"Pomona, California, Los Angeles County","Pomona, California",Pomona,Pomona,CA,Los Angeles,California,34.0585,-117.7626,141,280,563,612,390,429,292,545,712,217,363,33,716,234,913,240,327,500,213,665,331,"Pomona, Los Angeles County","Pomona, CA"
142,North Carolina,Wake County,NC,"Cary, North Carolina, Wake County","Cary, North Carolina",Cary,Cary,NC,Wake,North Carolina,35.7819,-78.8195,142,794,39,454,633,164,295,145,757,61,257,528,193,225,629,559,856,673,561,352,418,"Cary, Wake County","Cary, NC"
143,Illinois,Winnebago County,IL,"Rockford, Illinois, Winnebago County","Rockford, Illinois",Rockford,Rockford,IL,Winnebago,Illinois,42.2596,-89.064,143,58,415,676,486,157,655,909,266,374,137,421,841,585,732,555,99,836,883,75,501,"Rockford, Winnebago County","Rockford, IL"
144,California,San Diego County,CA,"Escondido, California, San Diego County","Escondido, California",Escondido,Escondido,CA,San Diego,California,33.1348,-117.0723,144,253,564,117,66,275,313,598,219,694,547,523,162,522,649,160,701,100,815,351,298,"Escondido, San Diego County","Escondido, CA"
145,Texas,Collin County,TX,"McKinney, Texas, Collin County","McKinney, Texas",McKinney,McKinney,TX,Collin,Texas,33.2016,-96.667,145,295,164,757,61,454,257,193,142,794,856,528,39,633,225,561,352,418,575,638,709,"McKinney, Collin County","McKinney, TX"
146,Kansas,Wyandotte County,KS,"Kansas City, Kansas, Wyandotte County","Kansas City, Kansas",Kansas City,Kansas City,KS,Wyandotte,Kansas,39.1235,-94.7443,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Kansas City, Wyandotte County","Kansas City, KS"
147,Illinois,Will County,IL,"Joliet, Illinois, Will County","Joliet, Illinois",Joliet,Joliet,IL,Will,Illinois,41.5188,-88.1499,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Joliet, Will County","Joliet, IL"
148,California,Santa Clara County,CA,"Sunnyvale, California, Santa Clara County","Sunnyvale, California",Sunnyvale,Sunnyvale,CA,Santa Clara,California,37.3836,-122.0255,148,387,196,829,542,447,821,367,256,657,791,9,476,880,245,473,84,409,423,762,396,"Sunnyvale, Santa Clara County","Sunnyvale, CA"
149,California,Los Angeles County,CA,"Torrance, California, Los Angeles County","Torrance, California",Torrance,Torrance,CA,Los Angeles,California,33.8346,-118.3416,149,577,665,363,689,213,596,462,234,700,327,913,246,102,161,292,712,530,545,500,390,"Torrance, Los Angeles County","Torrance, CA"
150,Connecticut,Fairfield County,CT,"Bridgeport, Connecticut, Fairfield County","Bridgeport, Connecticut",Bridgeport,Bridgeport,CT,Fairfield,Connecticut,41.1918,-73.1954,150,345,814,241,238,761,472,458,611,517,98,723,886,653,419,789,539,300,610,911,371,"Bridgeport, Fairfield County","Bridgeport, CT"
151,Colorado,Jefferson County,CO,"Lakewood, Colorado, Jefferson County","Lakewood, Colorado",Lakewood,Lakewood,CO,Jefferson,Colorado,39.6977,-105.1172,151,216,50,552,241,856,267,37,124,183,193,172,257,559,225,251,242,419,497,549,600,"Lakewood, Jefferson County","Lakewood, CO"
152,Florida,Broward County,FL,"Hollywood, Florida, Broward County","Hollywood, Florida",Hollywood,Hollywood,FL,Broward,Florida,26.0293,-80.1679,152,276,386,307,787,309,129,506,185,606,173,248,775,587,455,446,119,868,48,895,746,"Hollywood, Broward County","Hollywood, FL"
153,New Jersey,Passaic County,NJ,"Paterson, New Jersey, Passaic County","Paterson, New Jersey",Paterson,Paterson,NJ,Passaic,New Jersey,40.9147,-74.1624,153,436,333,812,431,114,369,726,316,283,137,194,339,604,435,622,841,599,180,766,670,"Paterson, Passaic County","Paterson, NJ"
154,Illinois,DuPage County,IL,"Naperville, Illinois, DuPage County","Naperville, Illinois",Naperville,Naperville,IL,DuPage,Illinois,41.748,-88.1659,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Naperville, DuPage County","Naperville, IL"
155,New York,Onondaga County,NY,"Syracuse, New York, Onondaga County","Syracuse, New York",Syracuse,Syracuse,NY,Onondaga,New York,43.0407,-76.1437,155,64,479,114,268,137,812,841,431,685,693,604,63,520,376,302,618,109,88,38,369,"Syracuse, Onondaga County","Syracuse, NY"
156,Texas,Dallas County,TX,"Mesquite, Texas, Dallas County","Mesquite, Texas",Mesquite,Mesquite,TX,Dallas,Texas,32.7602,-96.5865,156,853,888,81,77,108,247,769,731,138,46,184,882,637,574,710,466,680,839,534,746,"Mesquite, Dallas County","Mesquite, TX"
157,Ohio,Montgomery County,OH,"Dayton, Ohio, Montgomery County","Dayton, Ohio",Dayton,Dayton,OH,Montgomery,Ohio,39.7805,-84.2003,157,58,57,75,401,99,202,555,661,486,421,415,59,887,714,722,526,233,374,655,585,"Dayton, Montgomery County","Dayton, OH"
158,Georgia,Chatham County,GA,"Savannah, Georgia, Chatham County","Savannah, Georgia",Savannah,Savannah,GA,Chatham,Georgia,32.0286,-81.1821,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Savannah, Chatham County","Savannah, GA"
159,Tennessee,Montgomery County,TN,"Clarksville, Tennessee, Montgomery County","Clarksville, Tennessee",Clarksville,Clarksville,TN,Montgomery,Tennessee,36.5692,-87.3413,159,848,499,489,566,685,698,63,109,263,667,479,478,520,640,203,64,780,693,902,427,"Clarksville, Montgomery County","Clarksville, TN"
160,California,Orange County,CA,"Orange, California, Orange County","Orange, California",Orange,Orange,CA,Orange,California,33.8038,-117.8218,160,701,522,100,74,372,162,590,278,649,384,815,115,351,681,468,490,298,492,697,51,"Orange, Orange County","Orange, CA"
161,California,Los Angeles County,CA,"Pasadena, California, Los Angeles County","Pasadena, California",Pasadena,Pasadena,CA,Los Angeles,California,34.1597,-118.139,161,246,102,530,913,337,462,840,577,619,545,149,234,292,712,327,363,500,217,240,209,"Pasadena, Los Angeles County","Pasadena, CA"
162,California,Orange County,CA,"Fullerton, California, Orange County","Fullerton, California",Fullerton,Fullerton,CA,Orange,California,33.8841,-117.9279,162,298,351,384,649,815,115,522,100,160,51,590,701,52,214,878,74,372,278,490,681,"Fullerton, Orange County","Fullerton, CA"
163,Texas,Bell County,TX,"Killeen, Texas, Bell County","Killeen, Texas",Killeen,Killeen,TX,Bell,Texas,31.0753,-97.7297,0,605,606,607,608,609,610,611,612,613,614,615,604,616,618,619,620,621,622,623,624,"Killeen, Bell County","Killeen, TX"
164,Texas,Collin County,TX,"Frisco, Texas, Collin County","Frisco, Texas",Frisco,Frisco,TX,Collin,Texas,33.156,-96.8216,164,145,295,757,61,454,257,193,142,794,856,528,225,633,39,561,352,418,575,638,709,"Frisco, Collin County","Frisco, TX"
